,symbol,price,market cap,exchange,currency,sector,industry,company_url
268,AAL,14.01,13.89,NasdaqGS,USD,Services,Major Airlines,https://www.aa.com
269,AADI,7.10,7.20,NasdaqCM,USD,Healthcare,Biotechnology,https://aadibio.com
270,AAT,18.55,18.45,NYSE,USD,Real Estate,REIT—Diversified,https://www.americanassetstrust.com
271,AMBK,17.00,16.95,Other OTC,USD,Financial Services,Banks—Regional,https://www.ambk.com
272,ABML,0.7790,0.7799,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://americanbatterytechnology.com
273,ABLT,90.00,90.00,Other OTC,USD,Industrials,Conglomerates,https://www.ambilt.com
274,ABMC,0.0190,0.0190,Other OTC,USD,Healthcare,Diagnostics & Research,https://www.abmc.com
275,ABVC,0.6479,0.6294,NasdaqCM,USD,Healthcare,Biotechnology,https://www.abvcpharma.com
276,AMBZ,31.65,31.95,Other OTC,USD,Financial Services,Banks—Regional,https://www.americanbb.bank
277,AMMJ,0.0220,0.0221,Other OTC,USD,Industrials,Consulting Services,https://www.americancannabisconsulting.com
278,GNOW,0.0001,0.0001,Other OTC,USD,Healthcare,Medical Care Facilities,https://www.americancaresource.com
279,AACS,0.0000,0.0000,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.aacssymbol.com
280,AMK,30.33,30.22,NYSE,USD,Financial Services,Asset Management,https://www.assetmark.com
281,CRYO,0.1200,0.0910,Other OTC,USD,Healthcare,Biotechnology,https://www.americancryostem.com
282,MLYCF,0.0440,0.0440,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://multimetdev.com
283,ADFS,0.0002,0.0002,Other OTC,USD,Industrials,Aerospace & Defense,https://adfsinc.com
284,ADHC,0.0038,0.0051,Other OTC,USD,Industrials,Consulting Services,https://www.americandiversifiedholdings.com
285,AEO,13.62,13.74,NYSE,USD,Consumer Cyclical,Apparel Retail,https://www.aeo-inc.com
286,AMCT,0.0023,0.0023,Other OTC,USD,Industrials,Consulting Services,https://www.aec100.com
287,AEP,94.89,94.54,NasdaqGS,USD,Utilities,Utilities—Regulated Electric,https://www.aep.com
288,AEPT,0.0510,0.0510,Other OTC,USD,Utilities,Utilities—Regulated Water,https://www.americanenergy-inc.com
289,AEEI,0.0003,0.0003,Other OTC,USD,Industrials,Conglomerates,https://www.1aeei.com
290,AXP,158.83,161.08,NYSE,USD,Financial Services,Credit Services,https://www.americanexpress.com
291,AFG,121.93,121.29,NYSE,USD,Financial Services,Insurance—Property & Casualty,https://www.afginc.com
292,AMHV,0.9797,0.9797,Other OTC,USD,Healthcare,Biotechnology,https://www.AmericanHemp.io
293,AHII,0.0000,0.0000,Other OTC,USD,Consumer Goods,Cigarettes,https://www.americanheritageonline.com
294,AIG,51.08,50.24,NYSE,USD,Financial Services,Insurance—Diversified,https://www.aig.com
295,AMIN,0.1100,0.1100,Other OTC,USD,Industrials,Conglomerates,https://www.americanii.com
296,AMLM,0.0800,0.0806,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.americanlithium.com
297,AMYZF,0.3656,0.3650,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://recyclico.com
298,AMGY,0.0001,0.0001,Other OTC,USD,Industrials,Metal Fabrication,https://amermetals.com
299,AOREF,175.00,175.00,Other OTC,USD,Financial Services,Insurance—Reinsurance,https://www.aoreltd.com
300,ABR,10.95,11.21,NYSE,USD,Real Estate,REIT—Mortgage,https://arbor.com
301,APGI,0.0190,0.0190,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.americanpowergroupinc.com
302,HIPH,0.0007,0.0007,Other OTC,USD,Financial Services,Capital Markets,https://www.americanpremiumwater.com
303,APEI,5.66,5.51,NasdaqGS,USD,Consumer Defensive,Education & Training Services,https://www.apei.com
304,ARL,20.43,20.47,NYSE,USD,Real Estate,Real Estate—Development,https://www.americanrealtyinvest.com
305,AREB,0.1470,0.1339,NasdaqCM,USD,Consumer Cyclical,Footwear & Accessories,https://www.americanrebel.com
306,ARBV,16.20,16.20,Other OTC,USD,Financial Services,Banks—Regional,https://www.americanriviera.bank
307,ARSC,0.0001,0.0001,Other OTC,USD,Utilities,Utilities—Renewable,https://www.bitcoinmwallet.com
308,AMSA,0.0499,0.0499,Other OTC,USD,Financial Services,Credit Services,https://www.americanseniors.org
309,AMSC,4.0000,3.9700,NasdaqGS,USD,Industrials,Specialty Industrial Machinery,https://www.amsc.com
310,AMSWA,12.60,12.57,NasdaqGS,USD,Technology,Software—Application,https://www.amsoftware.com
311,AWR,92.69,91.69,NYSE,USD,Utilities,Utilities—Regulated Water,https://www.aswater.com
312,AMT,206.69,204.69,NYSE,USD,Real Estate,REIT—Specialty,https://www.americantower.com
313,AVD,20.96,20.99,NYSE,USD,Basic Materials,Agricultural Inputs,https://www.american-vanguard.com
314,AWK,151.88,150.21,NYSE,USD,Utilities,Utilities—Regulated Water,https://www.amwater.com
315,AMWD,49.42,49.40,NasdaqGS,USD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",https://www.americanwoodmark.com
316,ACAN,0.2000,0.2000,Other OTC,USD,Real Estate,Real Estate Services,https://www.americann.co
317,ATMO,0.0016,0.0016,Other OTC,USD,Industrials,Conglomerates,https://www.americatowne.com
318,COLD,28.06,28.00,NYSE,USD,Real Estate,REIT—Industrial,https://www.americold.com
319,ARREF,1.2600,1.2700,Other OTC,USD,Basic Materials,Copper,https://www.amerigoresources.com
320,AMP,297.32,298.49,NYSE,USD,Financial Services,Asset Management,https://www.ameriprise.com
321,ABCB,34.40,33.59,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.amerisbank.com
322,AMSF,51.02,50.62,NasdaqGS,USD,Financial Services,Insurance—Specialty,https://www.amerisafe.com
323,ASRV,3.1900,3.2000,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.ameriserv.com
324,ABC,166.35,167.36,NYSE,USD,Healthcare,Medical Distribution,https://www.amerisourcebergen.com
325,AMTY,0.0435,0.0435,Other OTC,USD,Consumer Cyclical,Auto Parts,https://www.amerityre.com
326,ATLO,20.31,20.37,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.amesnational.com
327,AME,135.25,135.67,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.ametek.com
328,AMXEF,1.5300,1.5200,Other OTC,USD,Basic Materials,Gold,https://www.amexexploration.com
329,FUNN,0.0098,0.0095,Other OTC,USD,Industrials,Conglomerates,https://www.amfiltech.com
330,AMGN,253.32,253.37,NasdaqGS,USD,Healthcare,Drug Manufacturers—General,https://www.amgen.com
331,FOLD,11.22,11.06,NasdaqGM,USD,Healthcare,Biotechnology,https://amicusrx.com
332,AMKR,24.11,24.08,NasdaqGS,USD,Technology,Semiconductors,https://amkor.com
333,POWW,2.0000,1.9200,NasdaqCM,USD,Industrials,Aerospace & Defense,https://www.ammoinc.com
334,AMRX,1.4000,1.3400,NYSE,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://amneal.com
335,AMOT,34.73,34.77,NasdaqGM,USD,Technology,Electronic Components,https://www.alliedmotion.com
336,AMPH,39.47,38.94,NasdaqGS,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.amphastar.com
337,APH,77.64,78.05,NYSE,USD,Technology,Electronic Components,https://www.amphenol.com
338,AMPE,0.2200,0.2211,NYSE American,USD,Healthcare,Biotechnology,https://www.ampiopharma.com
339,AMPG,2.6900,2.6000,NasdaqCM,USD,Technology,Communication Equipment,https://www.amplitechinc.com
340,AXR,14.40,14.44,NYSE,USD,Real Estate,Real Estate—Development,https://amrepcorp.com
341,ASYS,9.10,8.94,NasdaqGS,USD,Technology,Semiconductor Equipment & Materials,https://www.amtechsystems.com
342,AFSIP,13.00,14.00,Other OTC,USD,Financial Services,Insurance—Property & Casualty,https://amtrustfinancial.com/
343,AFSIB,12.56,12.50,Other OTC,USD,Financial Services,Insurance—Property & Casualty,https://amtrustfinancial.com/
344,AMRS,1.3000,1.2100,NasdaqGS,USD,Basic Materials,Specialty Chemicals,https://amyris.com
345,ANMP,0.3500,0.3500,Other OTC,USD,Industrials,Specialty Business Services,https://www.anacomp.com
346,AEBZY,0.6325,0.6325,Other OTC,USD,Consumer Defensive,Beverages—Brewers,https://www.anadoluefes.com
347,ADI,187.17,190.37,NasdaqGS,USD,Technology,Semiconductors,https://www.analog.com
348,ANAB,21.41,21.31,NasdaqGS,USD,Healthcare,Biotechnology,https://www.anaptysbio.com
349,AVXL,7.79,7.87,NasdaqGS,USD,Healthcare,Biotechnology,https://www.anavex.com
350,WEST,12.44,12.15,NasdaqGM,USD,Consumer Defensive,Packaged Foods,https://westrockcoffee.com
351,AMCF,0.0001,0.0001,Other OTC,USD,Energy,Oil & Gas Equipment & Services,https://www.andatee.com
352,AAU,0.1900,0.1955,NYSE American,USD,Basic Materials,Gold,https://www.almadenminerals.com
353,ANDE,39.34,39.51,NasdaqGS,USD,Consumer Defensive,Food Distribution,https://andersonsinc.com
354,AGCZ,0.0000,0.0000,Other OTC,USD,Basic Materials,Gold,https://www.andesgoldmine.com
355,ANDI,0.0000,0.0000,Other OTC,USD,Technology,Software—Application,https://www.andiinc.us
356,ANDC,20.65,20.65,Other OTC,USD,Financial Services,Banks—Regional,https://www.andover.bank/Andover-Bancorp-Inc
357,ANDR,0.0117,0.0119,Other OTC,USD,Technology,Consumer Electronics,https://www.andreaelectronics.com
358,ADRZY,12.97,12.91,Other OTC,USD,Industrials,Industrial Distribution,https://www.andritz.com
359,ANLDF,0.0450,0.0430,Other OTC,USD,Energy,Uranium,https://anfieldenergy.com
360,ANGCF,0.0800,0.0800,Other OTC,USD,Basic Materials,Other Precious Metals & Mining,https://www.eonlithiumcorp.com
361,ANGI,2.1600,2.1500,NasdaqGS,USD,Communication Services,Internet Content & Information,https://www.angi.com
362,ANGO,9.52,9.53,NasdaqGS,USD,Healthcare,Medical Instruments & Supplies,https://www.angiodynamics.com
363,ANPCY,2.4000,2.4000,Other OTC,USD,Healthcare,Diagnostics & Research,https://angleplc.com
364,ANIP,38.16,38.38,NasdaqGM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.anipharmaceuticals.com
365,ANIK,28.53,28.32,NasdaqGS,USD,Healthcare,Medical Devices,https://www.anikatherapeutics.com
366,ANIX,4.4500,4.3050,NasdaqCM,USD,Healthcare,Biotechnology,https://www.anixa.com
367,NLY,19.18,19.31,NYSE,USD,Real Estate,REIT—Mortgage,https://www.annaly.com
368,ANNX,4.2200,4.0200,NasdaqGS,USD,Healthcare,Biotechnology,https://www.annexonbio.com
369,ANSS,322.08,323.30,NasdaqGS,USD,Technology,Software—Application,https://www.ansys.com
370,AM,10.47,10.50,NYSE,USD,Energy,Oil & Gas Midstream,https://www.anteromidstream.com
371,AR,23.48,24.00,NYSE,USD,Energy,Oil & Gas E&P,https://www.anteroresources.com
372,ANTH,0.0001,0.0001,Other OTC,USD,Healthcare,Biotechnology,https://www.anthera.com
373,ANTI,0.0001,0.0001,Other OTC,USD,Healthcare,Biotechnology,https://agenusbio.com
374,AGDXF,0.0099,0.0099,Other OTC,USD,Basic Materials,Gold,https://www.antioquiagoldinc.com
375,EXMT,0.0005,0.0006,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.anythingtechnologiesmedia.com
376,AON,322.05,321.56,NYSE,USD,Financial Services,Insurance Brokers,https://www.aon.com
377,AOXG,0.0035,0.0035,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://axzyen.icm.cn
378,APA,38.07,37.99,NasdaqGS,USD,Energy,Oil & Gas E&P,https://apacorp.com
379,AIV,7.70,7.56,NYSE,USD,Real Estate,REIT—Residential,https://www.aimco.com
380,APLS,78.78,77.32,NasdaqGS,USD,Healthcare,Biotechnology,https://www.apellis.com
381,CHX,27.37,27.71,NasdaqGS,USD,Energy,Oil & Gas Equipment & Services,https://www.championx.com
382,APGN,0.5100,0.5174,NasdaqCM,USD,Healthcare,Biotechnology,https://www.apexigen.com
383,APOG,42.19,41.99,NasdaqGS,USD,Industrials,Building Products & Equipment,https://www.apog.com
384,APLO,37.75,37.75,Other OTC,USD,Financial Services,Banks—Regional,https://www.apollotrust.com
385,APEN,10.00,10.00,NasdaqGM,USD,Healthcare,Medical Devices,https://www.apolloendo.com
386,AMEH,38.16,38.27,NasdaqCM,USD,Healthcare,Medical Care Facilities,https://www.apollomed.net
387,AFT,12.52,12.52,NYSE,USD,Financial Services,Asset Management,https://www.agmfunds.com/InvestmentInformation/SeniorFloatingRateFund.aspx
388,APPF,125.49,123.14,NasdaqGM,USD,Technology,Software—Application,https://www.appfolioinc.com
389,API,3.6400,3.8300,NasdaqGS,USD,Technology,Software—Application,https://www.agora.io
390,APPN,42.18,40.85,NasdaqGM,USD,Technology,Software—Infrastructure,https://www.appian.com
391,APLE,15.36,15.29,NYSE,USD,Real Estate,REIT—Hotel & Motel,https://www.applehospitalityreit.com
392,AAPL,164.66,163.76,NasdaqGS,USD,Technology,Consumer Electronics,https://www.apple.com
393,APRU,0.0026,0.0029,Other OTC,USD,Consumer Defensive,Beverages—Non-Alcoholic,https://www.applerush.com
394,AMAT,114.45,117.32,NasdaqGS,USD,Technology,Semiconductor Equipment & Materials,https://www.appliedmaterials.com
395,APQT,0.0007,0.0007,Other OTC,USD,Technology,Information Technology Services,https://www.appliqate.com
396,APPS,12.22,11.91,NasdaqCM,USD,Technology,Software—Application,https://www.digitalturbine.com
397,ASFT,0.6000,0.6000,Other OTC,USD,Technology,Software—Application,https://www.appsofttechnologies.com
398,APCX,1.6000,1.5700,NasdaqCM,USD,Technology,Software—Infrastructure,https://www.apptechcorp.com
399,APYP,0.0250,0.0249,Other OTC,USD,Technology,Software—Application,https://www.sleepxclear.com
400,ATR,119.06,119.08,NYSE,USD,Healthcare,Medical Instruments & Supplies,https://www.aptar.com
401,APTX,0.1160,0.1239,NasdaqCM,USD,Healthcare,Biotechnology,https://www.aptinyx.com
402,APTV,103.02,104.50,NYSE,USD,Consumer Cyclical,Auto Parts,https://www.aptiv.com
403,APM,2.4512,2.5100,NasdaqGM,USD,Healthcare,Biotechnology,https://www.aptorumgroup.com
404,APTO,0.5500,0.6000,NasdaqCM,USD,Healthcare,Biotechnology,https://www.aptose.com
405,APYX,3.0100,2.9200,NasdaqGS,USD,Healthcare,Medical Devices,https://www.apyxmedical.com
406,AQMS,0.9731,0.9700,NasdaqCM,USD,Industrials,Waste Management,https://www.aquametals.com
407,AQB,0.5641,0.5511,NasdaqCM,USD,Consumer Defensive,Farm Products,https://www.aquabounty.com
408,AQST,1.1700,1.1200,NasdaqGM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.aquestive.com
409,AERS,0.0030,0.0023,Other OTC,USD,Industrials,Consulting Services,https://www.aeriusinternational.com
410,ARMK,34.86,34.46,NYSE,USD,Industrials,Specialty Business Services,https://www.aramark.com
411,ARAV,1.8800,1.9200,NasdaqGS,USD,Healthcare,Biotechnology,https://aravive.com
412,ARBB,3.9300,3.8500,NasdaqCM,USD,Technology,Information Technology Services,https://www.arbiotgroup.com
413,ABUS,2.8700,2.9000,NasdaqGS,USD,Healthcare,Biotechnology,https://www.arbutusbio.com
414,ARC,3.1000,3.1300,NYSE,USD,Industrials,Specialty Business Services,https://www.e-arc.com
415,ARCW,1.0000,1.0000,Other OTC,USD,Industrials,Metal Fabrication,https://www.arcw.com
416,ABIO,1.9700,1.9500,NasdaqCM,USD,Healthcare,Biotechnology,https://www.arcabio.com
417,RKDA,7.35,7.66,NasdaqCM,USD,Consumer Defensive,Packaged Foods,https://www.arcadiabio.com
418,ARCB,89.59,88.54,NasdaqGS,USD,Industrials,Trucking,https://www.arcb.com
419,AMSIY,0.1305,0.1700,Other OTC,USD,Basic Materials,Steel,https://www.arcelormittalsa.com
420,ARCH,131.09,135.96,NYSE,USD,Basic Materials,Coking Coal,https://www.archrsc.com
421,ARTH,3.3600,3.2800,Other OTC,USD,Healthcare,Biotechnology,https://www.archtherapeutics.com
422,ADM,78.74,79.41,NYSE,USD,Consumer Defensive,Farm Products,https://www.adm.com
423,FUV,1.4400,1.4000,NasdaqGM,USD,Consumer Cyclical,Recreational Vehicles,https://www.arcimoto.com
424,ARCS,0.0001,0.0001,Other OTC,USD,Technology,Software—Application,https://www.arcisresourcescorp.com
425,ARCE,11.07,11.08,NasdaqGS,USD,Consumer Defensive,Education & Training Services,https://www.arcoeducacao.com.br
426,ARNC,25.54,25.30,NYSE,USD,Industrials,Metal Fabrication,https://www.arconic.com
427,ARCO,7.12,7.17,NYSE,USD,Consumer Cyclical,Restaurants,https://www.arcosdorados.com
428,ARCT,26.12,26.21,NasdaqGM,USD,Healthcare,Biotechnology,https://arcturusrx.com
429,RCUS,17.57,17.83,NYSE,USD,Healthcare,Biotechnology,https://www.arcusbio.com
430,ARDX,4.4000,4.4300,NasdaqGM,USD,Healthcare,Biotechnology,https://www.ardelyx.com
431,ADV,1.5800,1.5100,NasdaqGS,USD,Communication Services,Advertising Agencies,https://advantagesolutions.net
432,ASC,14.20,14.57,NYSE,USD,Industrials,Marine Shipping,https://ardmoreshipping.com
433,ARPC,0.0225,0.0225,Other OTC,USD,Healthcare,Medical Care Facilities,https://www.arempac.com
434,ARCC,18.04,17.91,NasdaqGM,USD,Financial Services,Asset Management,https://www.arescapitalcorp.com
435,ACRE,9.13,9.18,NYSE,USD,Real Estate,REIT—Mortgage,https://www.arescre.com
436,ARES,79.71,79.22,NYSE,USD,Financial Services,Asset Management,https://www.aresmgmt.com
437,ARET,0.0003,0.0003,Other OTC,USD,Energy,Oil & Gas E&P,https://www.areteindustries.com
438,AGX,38.45,39.18,NYSE,USD,Industrials,Engineering & Construction,https://www.arganinc.com
439,ARGO,29.54,29.36,NYSE,USD,Financial Services,Insurance—Property & Casualty,https://www.argolimited.com
440,ARNGF,0.5250,0.5276,Other OTC,USD,Basic Materials,Gold,https://www.argonautgold.com
441,ARGL,0.0001,0.0001,Other OTC,USD,Industrials,Security & Protection Services,https://www.isisecurity.com
442,DRRSF,0.3634,0.3428,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.arianne-inc.com
443,ARDS,0.2644,0.2652,NasdaqCM,USD,Healthcare,Biotechnology,https://www.aridispharma.com
444,ANET,159.85,162.86,NYSE,USD,Technology,Computer Hardware,https://www.arista.com
445,ASPW,0.0002,0.0002,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.aristapower.com
446,ASCC,0.0200,0.0200,Other OTC,USD,Consumer Defensive,Beverages—Wineries & Distilleries,https://www.aristocratgroupcorp.com
447,ARKR,17.00,17.10,NasdaqGM,USD,Consumer Cyclical,Restaurants,https://arkrestaurants.com
448,ARKO,8.52,8.42,NasdaqCM,USD,Consumer Cyclical,Specialty Retail,https://www.arkocorp.com
449,RKOS,0.1270,0.1270,Other OTC,USD,Energy,Oil & Gas E&P,https://arkoseenergy.com
450,AI,22.84,21.09,NYSE,USD,Technology,Software—Application,https://www.C3.ai
451,ARLO,6.52,6.29,NYSE,USD,Industrials,Building Products & Equipment,https://www.arlo.com
452,AHH,12.04,11.76,NYSE,USD,Real Estate,REIT—Diversified,https://www.armadahoffler.com
453,AAMTF,0.2813,0.2813,Other OTC,USD,Financial Services,Capital Markets,https://www.armadamercantile.com
454,AMNF,3.9000,3.9100,Other OTC,USD,Consumer Defensive,Packaged Foods,https://www.armaninofoods.com
455,ARMP,1.5800,1.5100,NYSE American,USD,Healthcare,Biotechnology,https://www.armatapharma.com
456,ARR,5.37,5.36,NYSE,USD,Real Estate,REIT—Mortgage,https://www.armourreit.com
457,AWI,68.20,68.20,NYSE,USD,Industrials,Building Products & Equipment,https://www.armstrongceilings.com
458,ARNI,0.0001,0.0000,Other OTC,USD,Healthcare,Biotechnology,https://www.arnothera.com
459,ARTW,2.3500,1.9900,NasdaqCM,USD,Industrials,Farm & Heavy Construction Machinery,https://www.artsway-mfg.com
460,ARW,115.72,119.70,NYSE,USD,Technology,Electronics & Computer Distribution,https://www.arrow.com
461,RPT,9.32,9.30,NYSE,USD,Real Estate,REIT—Retail,https://www.rptrealty.com
462,ARYC,0.0000,0.0000,Other OTC,USD,Healthcare,Diagnostics & Research,https://www.arrayit.com
463,AXL,7.13,7.32,NYSE,USD,Consumer Cyclical,Auto Parts,https://www.aam.com
464,AROW,23.33,23.32,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.arrowfinancial.com
465,ARWR,26.17,25.27,NasdaqGS,USD,Healthcare,Biotechnology,https://arrowheadpharma.com
466,ARTL,2.3500,2.4300,NasdaqCM,USD,Healthcare,Biotechnology,https://www.artelobio.com
467,ATMS,0.1731,0.1731,Other OTC,USD,Financial Services,Shell Companies,https://bmanuka.co.il
468,ARTNA,57.28,56.93,NasdaqGS,USD,Utilities,Utilities—Regulated Water,https://www.artesianresources.com
469,AJG,197.37,195.28,NYSE,USD,Financial Services,Insurance Brokers,https://www.ajg.com
